timestamp(s),base_x,base_y,base_z,FL_x,FL_y,FL_z,FR_x,FR_y,FR_z,RL_x,RL_y,RL_z,RR_x,RR_y,RR_z,FL_contact,FR_contact,RL_contact,RR_contact
3.0072,1.4033,-0.0108,0.2951,1.5432,0.0661,0.0233,1.4795,-0.208,0.0227,1.0707,0.1593,0.0458,1.121,-0.0744,0.023,1,1,0,1
3.0289,1.4125,-0.0112,0.2945,1.544,0.066,0.0232,1.5513,-0.2246,0.0284,1.0984,0.1708,0.0606,1.1218,-0.0744,0.023,1,0,0,1
3.0447,1.4218,-0.0117,0.2939,1.5448,0.0659,0.0232,1.6301,-0.2298,0.0402,1.1278,0.1775,0.0728,1.1227,-0.0744,0.0229,1,0,0,1
3.064,1.4314,-0.0127,0.2933,1.5457,0.0658,0.0231,1.6981,-0.2242,0.0515,1.1603,0.1806,0.0815,1.1235,-0.0745,0.0228,1,0,0,1
3.0812,1.4414,-0.0141,0.2926,1.5466,0.0657,0.023,1.751,-0.215,0.0528,1.1961,0.1803,0.0884,1.1244,-0.0746,0.0228,1,0,0,1
3.1019,1.4517,-0.016,0.2914,1.5475,0.0655,0.023,1.791,-0.2064,0.0406,1.2318,0.1765,0.0938,1.1253,-0.0748,0.0227,1,0,0,1
3.1241,1.4624,-0.0183,0.2897,1.5484,0.0653,0.0229,1.8154,-0.2009,0.024,1.2628,0.1704,0.0957,1.1263,-0.075,0.0226,1,1,0,1
3.1446,1.4729,-0.0204,0.2882,1.5493,0.0652,0.0228,1.8164,-0.2011,0.0238,1.2855,0.1639,0.0905,1.1272,-0.0751,0.0225,1,1,0,1
3.1632,1.4829,-0.0218,0.2876,1.5502,0.065,0.0227,1.8165,-0.2012,0.0239,1.3025,0.1575,0.0818,1.1281,-0.0752,0.0224,1,1,0,1
3.183,1.4924,-0.0225,0.2876,1.5511,0.0649,0.0227,1.8167,-0.2012,0.0239,1.3172,0.1525,0.0747,1.129,-0.0752,0.0224,1,1,0,1
3.2039,1.5016,-0.0228,0.288,1.552,0.0649,0.0226,1.8171,-0.2013,0.0238,1.3304,0.1487,0.0697,1.1298,-0.0752,0.0223,1,1,0,1
3.2236,1.5108,-0.0228,0.2885,1.5529,0.0648,0.0225,1.8176,-0.2013,0.0239,1.3427,0.1452,0.0658,1.1306,-0.0752,0.0222,1,1,0,1
3.2433,1.5201,-0.0225,0.2891,1.5538,0.0648,0.0224,1.8182,-0.2013,0.0238,1.3549,0.1413,0.0617,1.1315,-0.0752,0.0221,1,1,0,1
3.2642,1.5295,-0.0222,0.2898,1.5548,0.0647,0.0224,1.8187,-0.2013,0.0238,1.3673,0.1364,0.0561,1.1323,-0.0751,0.0221,1,1,0,1
3.2841,1.5391,-0.0219,0.2903,1.5558,0.0647,0.0223,1.8194,-0.2013,0.0238,1.3803,0.1301,0.048,1.1332,-0.0751,0.022,1,1,0,1
3.3049,1.549,-0.0215,0.2907,1.5567,0.0646,0.0222,1.82,-0.2014,0.0238,1.3939,0.1226,0.0363,1.134,-0.075,0.0219,1,1,0,1
3.3238,1.559,-0.0213,0.2908,1.5577,0.0646,0.0221,1.8207,-0.2014,0.0237,1.4057,0.1155,0.0236,1.1349,-0.075,0.0218,1,1,1,1
3.3436,1.5689,-0.0213,0.2909,1.5588,0.0645,0.022,1.8214,-0.2015,0.0237,1.4063,0.1155,0.0237,1.1385,-0.0741,0.0218,1,1,1,1
3.3628,1.5787,-0.0217,0.2914,1.5597,0.0644,0.0219,1.8222,-0.2016,0.0237,1.4069,0.1155,0.0236,1.1559,-0.0721,0.0218,1,1,1,1
3.3825,1.5883,-0.0225,0.2921,1.5607,0.0643,0.0218,1.8229,-0.2017,0.0237,1.4077,0.1154,0.0236,1.1835,-0.0727,0.022,1,1,1,1
3.4035,1.5976,-0.0233,0.2925,1.569,0.0668,0.0218,1.8236,-0.2018,0.0236,1.4084,0.1154,0.0235,1.2231,-0.0781,0.0231,1,1,1,0
3.4231,1.6067,-0.024,0.2925,1.6033,0.0708,0.0221,1.8242,-0.2019,0.0236,1.4092,0.1153,0.0235,1.2711,-0.0878,0.0283,1,1,1,0
3.4426,1.6158,-0.0248,0.2922,1.6617,0.0766,0.023,1.8248,-0.2019,0.0236,1.4099,0.1152,0.0235,1.3154,-0.0967,0.0402,0,1,1,0
3.4644,1.625,-0.0255,0.2919,1.7367,0.0814,0.0273,1.8255,-0.202,0.0235,1.4107,0.1152,0.0234,1.349,-0.1016,0.054,0,1,1,0
3.4837,1.6344,-0.0261,0.2917,1.807,0.0808,0.0359,1.8262,-0.202,0.0235,1.4114,0.1151,0.0234,1.3726,-0.1029,0.0641,0,1,1,0
3.5033,1.6438,-0.0264,0.2916,1.8628,0.0748,0.0427,1.827,-0.202,0.0234,1.4123,0.1151,0.0233,1.3907,-0.1025,0.0691,0,1,1,0
3.5241,1.6535,-0.0265,0.2915,1.9037,0.0656,0.0427,1.8277,-0.202,0.0234,1.4131,0.1151,0.0233,1.4068,-0.1023,0.0701,0,1,1,0
3.5442,1.6634,-0.0264,0.2912,1.9321,0.056,0.0345,1.8285,-0.202,0.0233,1.414,0.115,0.0232,1.4229,-0.1028,0.0689,0,1,1,0
3.5639,1.6737,-0.026,0.2908,1.948,0.0497,0.0238,1.8293,-0.2019,0.0233,1.415,0.115,0.0231,1.4386,-0.1036,0.0672,1,1,1,0
3.5831,1.684,-0.0254,0.2905,1.9484,0.0498,0.0238,1.8302,-0.2018,0.0232,1.4159,0.115,0.0231,1.4524,-0.1051,0.065,1,1,1,0
3.6038,1.6942,-0.0248,0.2908,1.949,0.0499,0.0238,1.831,-0.2017,0.0232,1.4169,0.115,0.023,1.4637,-0.1063,0.0615,1,1,1,0
3.6239,1.7044,-0.0243,0.2913,1.9496,0.0499,0.0237,1.8319,-0.2017,0.0231,1.4179,0.115,0.0229,1.4738,-0.1067,0.0571,1,1,1,0
3.6428,1.7144,-0.024,0.2921,1.9503,0.0499,0.0237,1.8329,-0.2017,0.0231,1.4189,0.115,0.0229,1.4836,-0.1059,0.0524,1,1,1,0
3.664,1.7245,-0.0238,0.293,1.9511,0.0499,0.0237,1.8338,-0.2017,0.023,1.4199,0.115,0.0228,1.4936,-0.1038,0.0475,1,1,1,0
3.685,1.7347,-0.0238,0.2939,1.9519,0.0498,0.0237,1.8347,-0.2017,0.023,1.4209,0.115,0.0227,1.504,-0.1006,0.0423,1,1,1,0
3.7014,1.7448,-0.024,0.2946,1.9527,0.0498,0.0236,1.8356,-0.2017,0.0229,1.4218,0.1149,0.0226,1.5147,-0.0969,0.0369,1,1,1,0
3.7239,1.7551,-0.0244,0.2953,1.9536,0.0497,0.0236,1.8365,-0.2017,0.0228,1.4228,0.1149,0.0225,1.5253,-0.0931,0.031,1,1,1,0
3.7429,1.7653,-0.025,0.2957,1.9545,0.0496,0.0235,1.8374,-0.2017,0.0228,1.4238,0.1148,0.0225,1.5358,-0.0895,0.0244,1,1,1,0
3.7629,1.7755,-0.0257,0.296,1.9554,0.0495,0.0235,1.8383,-0.2018,0.0227,1.4248,0.1147,0.0224,1.538,-0.0892,0.0233,1,1,1,1
3.7839,1.7856,-0.0263,0.2963,1.9562,0.0494,0.0234,1.8392,-0.2018,0.0226,1.4258,0.1146,0.0223,1.539,-0.0892,0.0233,1,1,1,1
3.8022,1.7955,-0.0269,0.2965,1.9571,0.0493,0.0234,1.8401,-0.2018,0.0225,1.4267,0.1145,0.0222,1.5399,-0.0892,0.0232,1,1,1,1
3.8237,1.8051,-0.0272,0.2966,1.9579,0.0493,0.0233,1.841,-0.2018,0.0225,1.4414,0.1197,0.0266,1.5408,-0.0892,0.0231,1,1,0,1
3.8419,1.8144,-0.0273,0.2963,1.9587,0.0492,0.0233,1.856,-0.2112,0.0225,1.4658,0.1318,0.0363,1.5416,-0.0892,0.0231,1,1,0,1
3.8634,1.8236,-0.0276,0.2956,1.9595,0.0492,0.0232,1.9106,-0.2311,0.024,1.4928,0.1456,0.0505,1.5424,-0.0892,0.023,1,0,0,1
3.8825,1.8328,-0.0281,0.295,1.9603,0.0491,0.0232,1.9905,-0.2464,0.0314,1.5211,0.1558,0.0649,1.5433,-0.0892,0.023,1,0,0,1
3.9043,1.8422,-0.0289,0.2944,1.9611,0.049,0.0231,2.069,-0.2483,0.0442,1.5519,0.1616,0.0759,1.5441,-0.0893,0.0229,1,0,0,1
3.9211,1.8519,-0.0301,0.2937,1.962,0.0489,0.0231,2.133,-0.2409,0.0533,1.5864,0.164,0.0838,1.545,-0.0894,0.0228,1,0,0,1
3.9442,1.862,-0.0318,0.2927,1.9629,0.0487,0.023,2.1819,-0.2318,0.0501,1.6237,0.1628,0.0903,1.5459,-0.0895,0.0228,1,0,0,1
3.9642,1.8724,-0.0339,0.2914,1.9638,0.0486,0.0229,2.2181,-0.2236,0.0335,1.6592,0.1582,0.0949,1.5468,-0.0897,0.0227,1,0,0,1
3.984,1.8831,-0.0363,0.2894,1.9647,0.0484,0.0229,2.2318,-0.2214,0.0239,1.6887,0.1521,0.0951,1.5478,-0.0899,0.0226,1,1,0,1
4.004,1.8934,-0.0383,0.2882,1.9656,0.0482,0.0228,2.2318,-0.2215,0.0238,1.7101,0.1458,0.0881,1.5487,-0.09,0.0225,1,1,0,1
4.0246,1.9031,-0.0395,0.2879,1.9665,0.0481,0.0227,2.2319,-0.2215,0.0238,1.7265,0.1399,0.0798,1.5496,-0.0901,0.0225,1,1,0,1
4.0426,1.9125,-0.0402,0.288,1.9674,0.048,0.0226,2.2322,-0.2216,0.0239,1.7406,0.1354,0.0732,1.5504,-0.0901,0.0224,1,1,0,1
4.0639,1.9218,-0.0404,0.2884,1.9683,0.0479,0.0225,2.2327,-0.2216,0.0239,1.7534,0.1317,0.0686,1.5512,-0.0901,0.0223,1,1,0,1
4.0836,1.931,-0.0403,0.289,1.9692,0.0479,0.0225,2.2332,-0.2216,0.0239,1.7656,0.128,0.0646,1.5521,-0.0901,0.0222,1,1,0,1
4.1039,1.9403,-0.0401,0.2896,1.9701,0.0478,0.0224,2.2337,-0.2216,0.0238,1.7776,0.1236,0.0599,1.5529,-0.0901,0.0222,1,1,0,1
4.1223,1.9498,-0.0398,0.2902,1.9711,0.0478,0.0223,2.2343,-0.2216,0.0238,1.79,0.118,0.0535,1.5537,-0.0901,0.0221,1,1,0,1
4.1432,1.9595,-0.0395,0.2907,1.9721,0.0477,0.0222,2.235,-0.2217,0.0238,1.8031,0.1112,0.0443,1.5546,-0.09,0.022,1,1,0,1
4.1634,1.9694,-0.0393,0.2911,1.9731,0.0477,0.0222,2.2356,-0.2217,0.0238,1.8168,0.1029,0.031,1.5555,-0.09,0.0219,1,1,0,1
4.183,1.9795,-0.0391,0.291,1.9741,0.0476,0.0221,2.2363,-0.2218,0.0237,1.8227,0.0996,0.0237,1.5563,-0.09,0.0218,1,1,1,1
4.2046,1.9894,-0.0393,0.2913,1.9751,0.0475,0.022,2.2371,-0.2219,0.0237,1.8233,0.0996,0.0236,1.5645,-0.0881,0.0218,1,1,1,1
4.2261,1.9991,-0.0398,0.2919,1.9761,0.0474,0.0219,2.2378,-0.2219,0.0237,1.824,0.0996,0.0236,1.5854,-0.0868,0.0219,1,1,1,1
4.2465,2.0087,-0.0407,0.2925,1.977,0.0473,0.0218,2.2385,-0.222,0.0236,1.8248,0.0995,0.0236,1.6181,-0.089,0.0221,1,1,1,1
4.2619,2.018,-0.0415,0.2927,1.9935,0.0496,0.0219,2.2392,-0.2221,0.0236,1.8255,0.0994,0.0235,1.6567,-0.0957,0.0262,1,1,1,0
4.2835,2.0272,-0.0422,0.2925,2.0359,0.054,0.0221,2.2398,-0.2222,0.0236,1.8263,0.0994,0.0235,1.7017,-0.106,0.0345,1,1,1,0
4.3018,2.0364,-0.0429,0.2922,2.0954,0.059,0.0248,2.2404,-0.2222,0.0235,1.827,0.0993,0.0235,1.7417,-0.1149,0.0474,0,1,1,0
4.3226,2.0457,-0.0436,0.2919,2.1701,0.0627,0.0304,2.2411,-0.2223,0.0235,1.8278,0.0993,0.0234,1.7719,-0.1199,0.0601,0,1,1,0
4.3438,2.0551,-0.0441,0.2917,2.2383,0.0605,0.0389,2.2419,-0.2223,0.0234,1.8286,0.0992,0.0234,1.794,-0.1214,0.0686,0,1,1,0
4.3627,2.0647,-0.0444,0.2915,2.2915,0.053,0.044,2.2426,-0.2223,0.0234,1.8294,0.0992,0.0233,1.8117,-0.1213,0.0722,0,1,1,0
4.3803,2.0746,-0.0443,0.2913,2.3303,0.043,0.0412,2.2434,-0.2223,0.0234,1.8303,0.0992,0.0233,1.8282,-0.1212,0.072,0,1,1,0
4.403,2.0848,-0.0441,0.2909,2.357,0.0328,0.0298,2.2442,-0.2222,0.0233,1.8312,0.0992,0.0232,1.8446,-0.1214,0.07,0,1,1,0
4.424,2.0953,-0.0435,0.2904,2.3658,0.0297,0.0238,2.2451,-0.2221,0.0233,1.8322,0.0992,0.0231,1.8605,-0.1218,0.0679,1,1,1,0
4.4446,2.1057,-0.0429,0.2902,2.3663,0.0297,0.0238,2.2459,-0.222,0.0232,1.8332,0.0992,0.0231,1.8738,-0.1228,0.0645,1,1,1,0
4.4665,2.1159,-0.0423,0.2906,2.367,0.0298,0.0238,2.2468,-0.222,0.0232,1.8341,0.0992,0.023,1.885,-0.1232,0.0601,1,1,1,0
4.486,2.1261,-0.0419,0.2912,2.3676,0.0298,0.0237,2.2477,-0.222,0.0231,1.8351,0.0992,0.0229,1.895,-0.1226,0.0549,1,1,1,0
4.5013,2.1363,-0.0416,0.292,2.3684,0.0298,0.0237,2.2486,-0.2219,0.0231,1.8361,0.0992,0.0228,1.9046,-0.1206,0.0494,1,1,1,0
4.5247,2.1464,-0.0416,0.2929,2.3692,0.0298,0.0237,2.2496,-0.2219,0.023,1.8371,0.0991,0.0227,1.9144,-0.1173,0.0437,1,1,1,0
4.5448,2.1566,-0.0418,0.2937,2.37,0.0297,0.0236,2.2505,-0.222,0.0229,1.8381,0.0991,0.0227,1.9244,-0.1133,0.0377,1,1,1,0
4.5638,2.1668,-0.0422,0.2944,2.3709,0.0296,0.0236,2.2514,-0.222,0.0229,1.8391,0.099,0.0226,1.9345,-0.1091,0.0315,1,1,1,0
4.5842,2.1771,-0.0427,0.2949,2.3718,0.0295,0.0236,2.2523,-0.222,0.0228,1.84,0.0989,0.0225,1.9447,-0.1052,0.0248,1,1,1,0
4.6037,2.1872,-0.0435,0.2952,2.3727,0.0294,0.0235,2.2532,-0.2221,0.0227,1.841,0.0988,0.0224,1.9474,-0.1046,0.0233,1,1,1,1
4.6236,2.1973,-0.0442,0.2956,2.3735,0.0293,0.0235,2.2541,-0.2221,0.0226,1.842,0.0988,0.0223,1.9484,-0.1046,0.0232,1,1,1,1
4.6427,2.2073,-0.0449,0.2959,2.3744,0.0292,0.0234,2.255,-0.2222,0.0226,1.8429,0.0987,0.0223,1.9493,-0.1046,0.0232,1,1,1,1
4.6638,2.2169,-0.0453,0.296,2.3752,0.0291,0.0234,2.2559,-0.2222,0.0225,1.8557,0.1037,0.0254,1.9502,-0.1046,0.0231,1,1,0,1
4.6841,2.2263,-0.0455,0.2958,2.376,0.0291,0.0233,2.2652,-0.2284,0.0224,1.8792,0.1152,0.0337,1.951,-0.1046,0.0231,1,1,0,1
4.7052,2.2355,-0.0458,0.2953,2.3768,0.029,0.0233,2.3136,-0.2469,0.0229,1.9058,0.1289,0.0471,1.9519,-0.1046,0.023,1,0,0,1
4.7233,2.2447,-0.0463,0.2947,2.3776,0.029,0.0232,2.3915,-0.2634,0.029,1.9335,0.1393,0.0617,1.9527,-0.1046,0.023,1,0,0,1
4.744,2.2541,-0.047,0.2941,2.3784,0.0289,0.0232,2.4709,-0.2673,0.0414,1.9631,0.1451,0.0733,1.9535,-0.1047,0.0229,1,0,0,1
4.7639,2.2637,-0.0482,0.2934,2.3793,0.0288,0.0231,2.5368,-0.2613,0.0518,1.9962,0.1474,0.0817,1.9544,-0.1048,0.0228,1,0,0,1
4.7846,2.2737,-0.0499,0.2925,2.3802,0.0286,0.023,2.5873,-0.2527,0.0509,2.0325,0.1462,0.0885,1.9553,-0.1049,0.0227,1,0,0,1
4.8044,2.284,-0.0519,0.2913,2.3811,0.0284,0.023,2.6249,-0.2449,0.0364,2.0679,0.1416,0.0937,1.9562,-0.1051,0.0227,1,0,0,1
4.8226,2.2948,-0.0544,0.2894,2.382,0.0282,0.0229,2.6435,-0.2417,0.024,2.0981,0.1352,0.0949,1.9572,-0.1053,0.0226,1,1,0,1
4.8423,2.3051,-0.0565,0.2881,2.3829,0.0281,0.0228,2.6437,-0.2419,0.0238,2.12,0.1287,0.0891,1.9581,-0.1055,0.0225,1,1,0,1
4.8613,2.3149,-0.058,0.2876,2.3838,0.0279,0.0227,2.6438,-0.2419,0.0239,2.1368,0.1226,0.0809,1.959,-0.1055,0.0224,1,1,0,1
4.8839,2.3244,-0.0587,0.2877,2.3847,0.0278,0.0227,2.6441,-0.242,0.0238,2.1512,0.118,0.0744,1.9598,-0.1056,0.0224,1,1,0,1
4.9033,2.3336,-0.0591,0.2881,2.3856,0.0277,0.0226,2.6445,-0.242,0.0239,2.1642,0.1146,0.0697,1.9607,-0.1056,0.0223,1,1,0,1
4.9231,2.3428,-0.0591,0.2887,2.3865,0.0277,0.0225,2.645,-0.242,0.0239,2.1767,0.1112,0.0662,1.9615,-0.1056,0.0222,1,1,0,1
4.9423,2.352,-0.0589,0.2893,2.3874,0.0276,0.0224,2.6456,-0.242,0.0238,2.189,0.1073,0.0623,1.9623,-0.1056,0.0221,1,1,0,1
4.9646,2.3614,-0.0587,0.29,2.3884,0.0276,0.0224,2.6461,-0.2421,0.0238,2.2017,0.1023,0.057,1.9632,-0.1055,0.0221,1,1,0,1
4.9833,2.371,-0.0584,0.2905,2.3893,0.0275,0.0223,2.6468,-0.2421,0.0238,2.2147,0.096,0.049,1.964,-0.1055,0.022,1,1,0,1
5.0037,2.3808,-0.0582,0.291,2.3903,0.0275,0.0222,2.6474,-0.2421,0.0238,2.2285,0.0883,0.0372,1.9649,-0.1055,0.0219,1,1,0,1
5.0229,2.3908,-0.058,0.2911,2.3913,0.0274,0.0221,2.6482,-0.2422,0.0238,2.241,0.0806,0.0235,1.9657,-0.1055,0.0218,1,1,1,1
5.0428,2.4007,-0.0581,0.2911,2.3923,0.0274,0.022,2.6489,-0.2423,0.0237,2.2416,0.0806,0.0237,1.969,-0.1046,0.0218,1,1,1,1
5.0649,2.4104,-0.0586,0.2916,2.3933,0.0272,0.022,2.6496,-0.2424,0.0237,2.2422,0.0806,0.0236,1.9864,-0.103,0.0218,1,1,1,1
5.0843,2.4199,-0.0594,0.2923,2.3942,0.0271,0.0219,2.6503,-0.2425,0.0237,2.243,0.0805,0.0236,2.014,-0.1041,0.022,1,1,1,1
5.1047,2.4292,-0.0603,0.2928,2.4018,0.0294,0.0218,2.651,-0.2426,0.0236,2.2437,0.0805,0.0236,2.0536,-0.1102,0.0231,1,1,1,0
5.1223,2.4383,-0.0612,0.2927,2.4357,0.033,0.0221,2.6516,-0.2427,0.0236,2.2444,0.0804,0.0235,2.1017,-0.1208,0.0282,1,1,1,0
5.1443,2.4474,-0.062,0.2924,2.4941,0.0383,0.023,2.6523,-0.2427,0.0236,2.2452,0.0803,0.0235,2.1461,-0.1306,0.0401,0,1,1,0
5.1628,2.4566,-0.0628,0.2921,2.5692,0.0425,0.0274,2.653,-0.2428,0.0235,2.2459,0.0803,0.0234,2.1798,-0.1362,0.0539,0,1,1,0
5.184,2.4659,-0.0634,0.2919,2.6397,0.0414,0.0362,2.6537,-0.2428,0.0235,2.2467,0.0802,0.0234,2.2036,-0.1379,0.0641,0,1,1,0
5.204,2.4754,-0.0639,0.2918,2.6955,0.0349,0.0431,2.6544,-0.2428,0.0235,2.2475,0.0802,0.0233,2.2218,-0.1378,0.0691,0,1,1,0
5.2238,2.485,-0.0641,0.2917,2.7364,0.0254,0.043,2.6552,-0.2428,0.0234,2.2483,0.0801,0.0233,2.238,-0.1377,0.07,0,1,1,0
5.2421,2.4949,-0.064,0.2914,2.7649,0.0154,0.0346,2.656,-0.2428,0.0234,2.2492,0.0801,0.0232,2.2542,-0.1382,0.0687,0,1,1,0
5.2636,2.5052,-0.0636,0.2909,2.7805,0.009,0.0238,2.6568,-0.2427,0.0233,2.2502,0.0801,0.0232,2.27,-0.1391,0.067,1,1,1,0
5.2842,2.5156,-0.0631,0.2907,2.7809,0.0091,0.0238,2.6577,-0.2427,0.0233,2.2512,0.0801,0.0231,2.2839,-0.1405,0.0648,1,1,1,0
5.3034,2.5258,-0.0626,0.2909,2.7815,0.0092,0.0238,2.6585,-0.2426,0.0232,2.2521,0.0801,0.023,2.2953,-0.1417,0.0611,1,1,1,0
5.3224,2.5359,-0.0622,0.2915,2.7822,0.0092,0.0237,2.6594,-0.2426,0.0231,2.2531,0.0801,0.0229,2.3053,-0.1419,0.0566,1,1,1,0
5.3426,2.546,-0.062,0.2923,2.7829,0.0092,0.0237,2.6603,-0.2425,0.0231,2.2541,0.0801,0.0229,2.3149,-0.1409,0.0518,1,1,1,0
5.3637,2.5561,-0.062,0.2932,2.7836,0.0092,0.0237,2.6613,-0.2425,0.023,2.2551,0.08,0.0228,2.3248,-0.1387,0.0468,1,1,1,0
5.3833,2.5662,-0.0621,0.2941,2.7844,0.0091,0.0237,2.6622,-0.2426,0.023,2.2561,0.08,0.0227,2.335,-0.1354,0.0416,1,1,1,0
5.4039,2.5764,-0.0624,0.2949,2.7853,0.009,0.0236,2.6631,-0.2426,0.0229,2.257,0.0799,0.0226,2.3455,-0.1317,0.036,1,1,1,0
5.4241,2.5866,-0.0629,0.2955,2.7861,0.0089,0.0236,2.664,-0.2426,0.0228,2.258,0.0798,0.0226,2.3559,-0.1279,0.03,1,1,1,0
5.444,2.5968,-0.0636,0.2959,2.787,0.0088,0.0235,2.6649,-0.2427,0.0227,2.259,0.0797,0.0225,2.3662,-0.1245,0.0234,1,1,1,0
5.4652,2.607,-0.0644,0.2962,2.7879,0.0087,0.0235,2.6658,-0.2427,0.0227,2.26,0.0797,0.0224,2.3672,-0.1246,0.0233,1,1,1,1
5.4852,2.617,-0.0652,0.2966,2.7887,0.0086,0.0234,2.6667,-0.2428,0.0226,2.2609,0.0796,0.0223,2.3681,-0.1246,0.0232,1,1,1,1
5.5022,2.6269,-0.0658,0.2969,2.7896,0.0085,0.0234,2.6676,-0.2428,0.0225,2.2622,0.08,0.0222,2.369,-0.1246,0.0232,1,1,1,1
5.5228,2.6365,-0.0662,0.2969,2.7904,0.0085,0.0233,2.6685,-0.2428,0.0224,2.2775,0.0858,0.0274,2.3699,-0.1246,0.0231,1,1,0,1
5.5425,2.6458,-0.0664,0.2965,2.7912,0.0084,0.0233,2.6884,-0.2543,0.0225,2.3017,0.0979,0.0379,2.3707,-0.1246,0.0231,1,1,0,1
5.5637,2.655,-0.0668,0.2959,2.792,0.0084,0.0232,2.7461,-0.2743,0.0245,2.3282,0.111,0.0524,2.3716,-0.1246,0.023,1,0,0,1
5.5822,2.6642,-0.0674,0.2953,2.7928,0.0083,0.0232,2.8263,-0.2884,0.0324,2.3562,0.1201,0.0664,2.3724,-0.1246,0.0229,1,0,0,1
5.6027,2.6736,-0.0682,0.2947,2.7936,0.0082,0.0231,2.9038,-0.2893,0.045,2.3871,0.1251,0.0768,2.3733,-0.1247,0.0229,1,0,0,1
5.6236,2.6833,-0.0696,0.294,2.7945,0.0081,0.0231,2.9665,-0.2816,0.0531,2.4219,0.1267,0.0844,2.3741,-0.1248,0.0228,1,0,0,1
5.6449,2.6934,-0.0714,0.293,2.7954,0.0079,0.023,3.0144,-0.2727,0.0487,2.459,0.1247,0.0908,2.375,-0.1249,0.0227,1,0,0,1
5.6632,2.7038,-0.0736,0.2916,2.7963,0.0077,0.0229,3.0494,-0.2648,0.031,2.4939,0.1194,0.095,2.376,-0.1251,0.0227,1,0,0,1
5.6836,2.7146,-0.0761,0.2896,2.7972,0.0076,0.0229,3.0606,-0.263,0.0239,2.5226,0.1129,0.0948,2.3769,-0.1253,0.0226,1,1,0,1
5.702,2.7248,-0.0782,0.2885,2.7981,0.0074,0.0228,3.0605,-0.263,0.0238,2.5431,0.1065,0.0874,2.3778,-0.1255,0.0225,1,1,0,1
5.7209,2.7345,-0.0795,0.2881,2.799,0.0073,0.0227,3.0607,-0.2631,0.0238,2.5591,0.1005,0.079,2.3787,-0.1255,0.0224,1,1,0,1
5.7437,2.7438,-0.0802,0.2882,2.7999,0.0072,0.0226,3.061,-0.2632,0.0239,2.5729,0.0959,0.0727,2.3796,-0.1256,0.0224,1,1,0,1
5.7644,2.7531,-0.0804,0.2887,2.8008,0.0071,0.0226,3.0615,-0.2632,0.0239,2.5854,0.0921,0.0683,2.3804,-0.1256,0.0223,1,1,0,1
5.7844,2.7623,-0.0804,0.2893,2.8017,0.007,0.0225,3.062,-0.2632,0.0239,2.5974,0.0882,0.0643,2.3812,-0.1256,0.0222,1,1,0,1
5.8027,2.7716,-0.0803,0.2899,2.8026,0.0069,0.0224,3.0626,-0.2632,0.0238,2.6094,0.0835,0.0596,2.382,-0.1256,0.0221,1,1,0,1
5.8241,2.7811,-0.0801,0.2905,2.8036,0.0069,0.0223,3.0632,-0.2632,0.0238,2.6217,0.0778,0.0531,2.3829,-0.1255,0.0221,1,1,0,1
5.8446,2.7908,-0.0798,0.291,2.8045,0.0068,0.0222,3.0638,-0.2633,0.0238,2.6347,0.0708,0.0436,2.3837,-0.1255,0.022,1,1,0,1
5.8611,2.8007,-0.0797,0.2913,2.8055,0.0068,0.0222,3.0645,-0.2633,0.0238,2.6484,0.0625,0.03,2.3846,-0.1254,0.0219,1,1,0,1
5.8844,2.8108,-0.0795,0.2913,2.8065,0.0067,0.0221,3.0652,-0.2634,0.0237,2.6534,0.0598,0.0237,2.3855,-0.1255,0.0218,1,1,1,1
5.9055,2.8206,-0.0798,0.2916,2.8075,0.0066,0.022,3.0659,-0.2635,0.0237,2.6541,0.0598,0.0236,2.3945,-0.1238,0.0218,1,1,1,1
5.9287,2.8303,-0.0804,0.2922,2.8085,0.0065,0.0219,3.0666,-0.2636,0.0237,2.6548,0.0597,0.0236,2.4162,-0.1231,0.0219,1,1,1,1
5.9499,2.8399,-0.0813,0.2928,2.8094,0.0064,0.0218,3.0673,-0.2637,0.0236,2.6555,0.0596,0.0235,2.4498,-0.1263,0.0221,1,1,1,1
5.9726,2.8492,-0.0822,0.293,2.8267,0.0087,0.0219,3.068,-0.2637,0.0236,2.6563,0.0596,0.0235,2.4889,-0.134,0.0264,1,1,1,0
5.992,2.8583,-0.0829,0.2928,2.8695,0.0131,0.0221,3.0687,-0.2638,0.0236,2.657,0.0595,0.0235,2.5339,-0.1451,0.0351,1,1,1,0
6.0126,2.8675,-0.0837,0.2925,2.9274,0.0176,0.0253,3.0693,-0.2638,0.0235,2.6577,0.0594,0.0235,2.5736,-0.1547,0.0482,0,1,1,0
6.0354,2.8769,-0.0844,0.2922,3.0018,0.0209,0.031,3.07,-0.2639,0.0235,2.6585,0.0594,0.0234,2.6036,-0.1601,0.061,0,1,1,0
6.0538,2.8863,-0.0849,0.292,3.0701,0.0186,0.0395,3.0707,-0.2639,0.0234,2.6593,0.0593,0.0234,2.6253,-0.1617,0.0695,0,1,1,0
6.0721,2.896,-0.0853,0.2919,3.1234,0.0109,0.0443,3.0715,-0.2639,0.0234,2.6602,0.0593,0.0233,2.643,-0.1616,0.073,0,1,1,0
6.086,2.9058,-0.0853,0.2916,3.1623,0.0005,0.0412,3.0723,-0.2639,0.0233,2.661,0.0593,0.0233,2.6594,-0.1615,0.0726,0,1,1,0
